state;postcode;locality;division
S;5462;Blyth;GREY
S;5137;Ashton;MAYO
S;5460;Owen;GREY
S;5153;Ironbank;MAYO
S;872;Ernabella;GREY
S;5278;Kalangadoo;BARKER
S;5120;Riverlea Park;SPENCE
S;5353;Penrice;BARKER
S;5482;Booleroo Centre;GREY
S;5307;Karoonda;BARKER
S;5240;Lenswood;MAYO
S;5244;Charleston;MAYO
S;5291;Ob Flat;BARKER
S;5068;Heathpool;STURT
S;5069;Hackney;STURT
S;5136;Norton Summit;MAYO
S;5211;Lower Inman Valley;MAYO
S;5652;Wudinna;GREY
S;5356;Truro;BARKER
S;5131;Houghton;MAKIN
S;5131;Houghton;MAYO
S;5121;Macdonald Park;SPENCE
S;5320;Morgan;BARKER
S;5142;Uraidla;MAYO
S;5341;Renmark North;BARKER
S;5413;Saddleworth;GREY
S;5272;Lucindale;BARKER
S;5008;Dudley Park;ADELAIDE
S;5211;Chiton;MAYO
S;5094;Gepps Cross;MAKIN
S;5256;Clayton Bay;MAYO
S;5485;Wilmington;GREY
S;5062;Springfield;BOOTHBY
S;5115;Kudla;SPENCE
S;5068;Marryatville;STURT
S;5345;Loveday;BARKER
S;5540;Napperby;GREY
S;5431;Orroroo;GREY
S;5641;Kimba;GREY
S;5252;Kanmantoo;MAYO
S;5035;Keswick;ADELAIDE
S;5157;Cherry Gardens;MAYO
S;5034;Kings Park;BOOTHBY
S;5581;Port Vincent;GREY
S;5163;Onkaparinga Heights;KINGSTON
S;5072;Auldana;STURT
S;5254;Callington;BARKER
S;5254;Callington;MAYO
S;5291;Glencoe;BARKER
S;5583;Edithburgh;GREY
S;5211;Hindmarsh Valley;MAYO
S;5582;Stansbury;GREY
S;5351;Cockatoo Valley;BARKER
S;5550;Port Wakefield;GREY
S;5304;Pinnaroo;BARKER
S;5235;Springton;BARKER
S;5049;Kingston Park;BOOTHBY
S;5157;Clarendon;MAYO
S;5558;North Moonta;GREY
S;5480;Laura;GREY
S;5607;Coffin Bay;GREY
S;5202;Myponga;MAYO
S;5558;Moonta;GREY
S;5063;Frewville;STURT
S;5082;Fitzroy;ADELAIDE
S;5291;Yahl;BARKER
S;5302;Lameroo;BARKER
S;5304;Kulkami;BARKER
S;5291;Suttontown;BARKER
S;5401;Hamley Bridge;GREY
S;5141;Summertown;MAYO
S;5451;Auburn;GREY
S;5558;Port Hughes;GREY
S;5110;Direk;SPENCE
S;5082;Ovingham;ADELAIDE
S;5173;Aldinga;MAYO
S;5333;Loxton North;BARKER
S;5280;Beachport;BARKER
S;5069;College Park;STURT
S;5063;Eastwood;ADELAIDE
S;5118;Gawler;SPENCE
S;5400;Wasleys;GREY
S;5473;Gladstone;GREY
S;5072;Teringie;MAYO
S;5072;Teringie;STURT
S;5556;North Beach;GREY
S;5291;Moorak;BARKER
S;5033;Hilton;ADELAIDE
S;5244;Mount Torrens;BARKER
S;5244;Mount Torrens;MAYO
S;5015;Glanville;HINDMARSH
S;5035;Ashford;ADELAIDE
S;5159;Chandlers Hill;KINGSTON
S;5159;Chandlers Hill;MAYO
S;5301;Wilkawatt;BARKER
S;5291;Compton;BARKER
S;5007;Welland;ADELAIDE
S;5233;Gumeracha;MAYO
S;5631;Cummins;GREY
S;5344;Glossop;BARKER
S;5640;Cleve;GREY
S;5291;Port Macdonnell;BARKER
S;5340;Paringa;BARKER
S;5374;Eudunda;GREY
S;5015;New Port;HINDMARSH
S;5253;Riverglades;BARKER
S;5069;Stepney;STURT
S;5502;Mallala;GREY
S;5118;Gawler Belt;SPENCE
S;5116;Evanston South;SPENCE
S;5243;Oakbank;MAYO
S;5203;Yankalilla;MAYO
S;5072;Woodforde;STURT
S;5042;Tonsley;BOOTHBY
S;5112;Elizabeth;SPENCE
S;5153;Heathfield;MAYO
S;5256;Milang;MAYO
S;5033;West Richmond;HINDMARSH
S;5156;Upper Sturt;MAYO
S;5607;Boston;GREY
S;5118;Gawler West;SPENCE
S;5035;Everard Park;ADELAIDE
S;5064;Urrbrae;BOOTHBY
S;5576;Yorketown;GREY
S;5157;Kangarilla;MAYO
S;5575;Minlaton;GREY
S;5091;Vista;MAKIN
S;5019;Semaphore South;HINDMARSH
S;5042;Bedford Park;BOOTHBY
S;5412;Riverton;GREY
S;5081;Medindie;ADELAIDE
S;5342;Monash;BARKER
S;5235;Mount Pleasant;BARKER
S;5540;Solomontown;GREY
S;5114;One Tree Hill;SPENCE
S;5602;Cowell;GREY
S;5231;Kersbrook;MAYO
S;5360;Greenock;BARKER
S;5417;Burra;GREY
S;5110;Waterloo Corner;SPENCE
S;5008;Ridleyton;ADELAIDE
S;5068;Trinity Gardens;STURT
S;5019;Exeter;HINDMARSH
S;5291;Worrolong;BARKER
S;5153;Echunga;MAYO
S;5070;Joslin;STURT
S;5008;Devon Park;ADELAIDE
S;5153;Mylor;MAYO
S;5047;Darlington;BOOTHBY
S;5047;Darlington;KINGSTON
S;5070;Royston Park;STURT
S;5371;Roseworthy;BARKER
S;5371;Roseworthy;GREY
S;5116;Hillier;SPENCE
S;5264;Meningie;BARKER
S;5341;Renmark West;BARKER
S;5433;Quorn;GREY
S;5723;Coober Pedy;GREY
S;5067;Kent Town;STURT
S;5066;Erindale;STURT
S;5083;Sefton Park;ADELAIDE
S;5014;Hendon;HINDMARSH
S;5066;Stonyfell;STURT
S;5008;Croydon;ADELAIDE
S;5069;Evandale;STURT
S;5234;Birdwood;BARKER
S;5234;Birdwood;MAYO
S;5214;Goolwa South;MAYO
S;5253;Murray Bridge East;BARKER
S;5109;Salisbury Plain;SPENCE
S;5033;Cowandilla;ADELAIDE
S;5022;Tennyson;HINDMARSH
S;5081;Collinswood;ADELAIDE
S;5086;Hampstead Gardens;ADELAIDE
S;5070;Firle;STURT
S;5267;Keith;BARKER
S;5067;Rose Park;STURT
S;5573;Maitland;GREY
S;5571;Ardrossan;GREY
S;5016;Peterhead;HINDMARSH
S;5170;Maslin Beach;KINGSTON
S;5554;New Town;GREY
S;5522;Port Broughton;GREY
S;5276;Robe;BARKER
S;5010;Angle Park;ADELAIDE
S;5086;Manningham;ADELAIDE
S;5035;Forestville;ADELAIDE
S;5035;Forestville;BOOTHBY
S;5152;Crafers West;BOOTHBY
S;5152;Crafers West;MAYO
S;5121;Eyre;SPENCE
S;5213;Middleton;MAYO
S;5063;Highgate;ADELAIDE
S;5031;Thebarton;ADELAIDE
S;5210;Mount Compass;MAYO
S;5009;Beverley;HINDMARSH
S;5275;Kingston Se;BARKER
S;5169;Seaford Heights;KINGSTON
S;5007;West Hindmarsh;ADELAIDE
S;5061;Unley Park;ADELAIDE
S;5065;Tusmore;STURT
S;5070;Payneham South;STURT
S;5062;Netherby;BOOTHBY
S;5153;Macclesfield;MAYO
S;5072;Rosslyn Park;STURT
S;5422;Peterborough;GREY
S;5069;Maylands;STURT
S;5680;Streaky Bay;GREY
S;5068;St Morris;STURT
S;5064;St Georges;STURT
S;5047;Seacombe Heights;BOOTHBY
S;5008;Renown Park;ADELAIDE
S;5168;Old Noarlunga;KINGSTON
S;5168;Old Noarlunga;MAYO
S;5171;McLaren Flat;MAYO
S;5523;Crystal Brook;GREY
S;5067;Beulah Park;STURT
S;5065;Dulwich;STURT
S;5081;Gilberton;ADELAIDE
S;5214;Goolwa North;MAYO
S;5015;Ethelton;HINDMARSH
S;5033;Marleston;ADELAIDE
S;5277;Penola;BARKER
S;5062;Clapham;BOOTHBY
S;5012;Athol Park;HINDMARSH
S;5068;Kensington;STURT
S;5034;Wayville;ADELAIDE
S;5201;Meadows;MAYO
S;5068;Leabrook;STURT
S;5011;Woodville Park;HINDMARSH
S;5242;Balhannah;MAYO
S;5260;Tailem Bend;BARKER
S;5009;Kilkenny;ADELAIDE
S;5491;Jamestown;GREY
S;5609;Whyalla Jenkins;GREY
S;5066;Wattle Park;STURT
S;5690;Ceduna;GREY
S;5223;Kingscote;MAYO
S;5014;Albert Park;HINDMARSH
S;5015;Port Adelaide;HINDMARSH
S;5061;Hyde Park;ADELAIDE
S;5173;Port Willunga;MAYO
S;5007;Bowden;ADELAIDE
S;5066;Hazelwood Park;STURT
S;5037;Netley;HINDMARSH
S;5065;Linden Park;STURT
S;5710;Stirling North;GREY
S;5064;Glen Osmond;STURT
S;5605;Tumby Bay;GREY
S;5064;Glenunga;STURT
S;5062;Mitcham;BOOTHBY
S;5015;Birkenhead;HINDMARSH
S;5070;Glynde;STURT
S;5351;Lyndoch;BARKER
S;5014;Alberton;HINDMARSH
S;5035;Black Forest;BOOTHBY
S;5052;Glenalta;BOOTHBY
S;5014;Queenstown;HINDMARSH
S;5540;Risdon Park South;GREY
S;5011;Woodville;HINDMARSH
S;5017;Osborne;HINDMARSH
S;5166;O'Sullivan Beach;KINGSTON
S;5009;Allenby Gardens;ADELAIDE
S;5083;Nailsworth;ADELAIDE
S;5161;Reynella East;KINGSTON
S;5461;Balaklava;GREY
S;5204;Normanville;MAYO
S;5049;Seacliff;BOOTHBY
S;5152;Crafers;MAYO
S;5012;Woodville Gardens;ADELAIDE
S;5070;Payneham;STURT
S;5034;Millswood;ADELAIDE
S;5034;Millswood;BOOTHBY
S;5039;Clarence Gardens;BOOTHBY
S;5353;Angaston;BARKER
S;5045;Glenelg South;BOOTHBY
S;5062;Hawthorn;BOOTHBY
S;5109;Salisbury Park;SPENCE
S;5062;Lower Mitcham;BOOTHBY
S;5039;Melrose Park;BOOTHBY
S;5070;Marden;STURT
S;5214;Hindmarsh Island;MAYO
S;5070;Felixstow;STURT
S;5112;Elizabeth Grove;SPENCE
S;5049;Marino;BOOTHBY
S;5211;McCracken;MAYO
S;5032;Underdale;ADELAIDE
S;5032;Underdale;HINDMARSH
S;5372;Freeling;BARKER
S;5212;Port Elliot;MAYO
S;5014;Cheltenham;HINDMARSH
S;5068;Kensington Gardens;STURT
S;5012;Woodville North;HINDMARSH
S;5041;Westbourne Park;BOOTHBY
S;5081;Vale Park;ADELAIDE
S;5040;Novar Gardens;HINDMARSH
S;5062;Kingswood;BOOTHBY
S;5048;North Brighton;BOOTHBY
S;5041;Panorama;BOOTHBY
S;5068;Kensington Park;STURT
S;5011;St Clair;HINDMARSH
S;5034;Clarence Park;BOOTHBY
S;5041;Cumberland Park;BOOTHBY
S;5047;Sturt;BOOTHBY
S;5211;Hayborough;MAYO
S;5041;Daw Park;BOOTHBY
S;5116;Evanston Gardens;SPENCE
S;5214;Goolwa Beach;MAYO
S;5042;Clovelly Park;BOOTHBY
S;5086;Greenacres;ADELAIDE
S;5330;Waikerie;BARKER
S;5114;Smithfield;SPENCE
S;5037;Kurralta Park;ADELAIDE
S;5065;Toorak Gardens;STURT
S;5066;Beaumont;STURT
S;5172;Willunga;MAYO
S;5268;Bordertown;BARKER
S;5120;Virginia;SPENCE
S;5600;Whyalla Playford;GREY
S;5241;Lobethal;MAYO
S;5013;Ottoway;HINDMARSH
S;5037;Glandore;ADELAIDE
S;5037;Glandore;BOOTHBY
S;5049;Seacliff Park;BOOTHBY
S;5061;Malvern;ADELAIDE
S;5062;Torrens Park;BOOTHBY
S;5081;Walkerville;ADELAIDE
S;5116;Evanston;SPENCE
S;5085;Northgate;ADELAIDE
S;5540;Port Pirie West;GREY
S;5049;Seaview Downs;BOOTHBY
S;5158;O'Halloran Hill;BOOTHBY
S;5158;O'Halloran Hill;KINGSTON
S;5042;St Marys;BOOTHBY
S;5112;Elizabeth South;SPENCE
S;5065;Glenside;STURT
S;5245;Hahndorf;MAYO
S;5048;South Brighton;BOOTHBY
S;5223;Kangaroo Island;MAYO
S;5725;Roxby Downs;GREY
S;5244;Woodside;MAYO
S;5725;Roxby Downs Station;GREY
S;5174;Sellicks Beach;MAYO
S;5034;Goodwood;ADELAIDE
S;5345;Barmera;BARKER
S;5050;Bellevue Heights;BOOTHBY
S;5163;Onkaparinga Hills;KINGSTON
S;5114;Smithfield Plains;SPENCE
S;5351;Williamstown;BARKER
S;5118;Hewett;SPENCE
S;5093;Para Vista;MAKIN
S;5066;Burnside;STURT
S;5214;Goolwa;MAYO
S;5022;Henley Beach South;HINDMARSH
S;5043;Park Holme;BOOTHBY
S;5019;Semaphore;HINDMARSH
S;5064;Myrtle Bank;STURT
S;5024;Fulham;HINDMARSH
S;5158;Trott Park;KINGSTON
S;5109;Brahma Lodge;SPENCE
S;5096;Para Hills West;MAKIN
S;5250;Littlehampton;MAYO
S;5047;Seacombe Gardens;BOOTHBY
S;5118;Gawler South;SPENCE
S;5038;Camden Park;HINDMARSH
S;5554;Kadina;GREY
S;5048;Dover Gardens;BOOTHBY
S;5042;Pasadena;BOOTHBY
S;5043;Ascot Park;BOOTHBY
S;5086;Hillcrest;STURT
S;5050;Eden Hills;BOOTHBY
S;5069;St Peters;STURT
S;5152;Stirling;MAYO
S;5238;Mannum;BARKER
S;5167;Port Noarlunga South;KINGSTON
S;5453;Clare;GREY
S;5558;Moonta Bay;GREY
S;5051;Craigburn Farm;MAYO
S;5098;Walkley Heights;MAKIN
S;5373;Kapunda;BARKER
S;5033;Richmond;ADELAIDE
S;5126;Surrey Downs;MAKIN
S;5017;Taperoo;HINDMARSH
S;5041;Colonel Light Gardens;BOOTHBY
S;5037;North Plympton;ADELAIDE
S;5037;North Plympton;HINDMARSH
S;5011;Woodville South;HINDMARSH
S;5048;Hove;BOOTHBY
S;5086;Oakden;STURT
S;5088;Holden Hill;STURT
S;5014;Royal Park;HINDMARSH
S;5086;Gilles Plains;STURT
S;5038;Plympton Park;BOOTHBY
S;5020;West Lakes Shore;HINDMARSH
S;5091;Banksia Park;MAKIN
S;5501;Two Wells;GREY
S;5600;Whyalla;GREY
S;5013;Rosewater;HINDMARSH
S;5113;Elizabeth North;SPENCE
S;5007;Brompton;ADELAIDE
S;5501;Lewiston;GREY
S;5051;Hawthorndene;MAYO
S;5167;Port Noarlunga;KINGSTON
S;5085;Northfield;ADELAIDE
S;5085;Northfield;MAKIN
S;5045;Glenelg;BOOTHBY
S;5154;Aldgate;MAYO
S;5073;Tranmere;STURT
S;5091;Tea Tree Gully;MAKIN
S;5161;Old Reynella;KINGSTON
S;5169;Moana;KINGSTON
S;5118;Willaston;SPENCE
S;5013;Pennington;HINDMARSH
S;5085;Clearview;ADELAIDE
S;5043;Morphettville;BOOTHBY
S;5112;Elizabeth Vale;SPENCE
S;5073;Hectorville;STURT
S;5163;Hackham West;KINGSTON
S;5011;Woodville West;HINDMARSH
S;5046;Oaklands Park;BOOTHBY
S;5155;Bridgewater;MAYO
S;5012;Mansfield Park;ADELAIDE
S;5096;Gulfview Heights;MAKIN
S;5043;Marion;BOOTHBY
S;5045;Glenelg East;BOOTHBY
S;5113;Elizabeth Park;SPENCE
S;5126;Fairview Park;MAKIN
S;5025;Kidman Park;HINDMARSH
S;5008;Croydon Park;ADELAIDE
S;5010;Ferryden Park;ADELAIDE
S;5061;Unley;ADELAIDE
S;5031;Torrensville;ADELAIDE
S;5083;Broadview;ADELAIDE
S;5063;Fullarton;ADELAIDE
S;5063;Fullarton;STURT
S;5075;Dernancourt;STURT
S;5343;Berri;BARKER
S;5048;Brighton;BOOTHBY
S;5700;Port Augusta West;GREY
S;5540;Port Pirie South;GREY
S;5168;Noarlunga Downs;KINGSTON
S;5016;Largs North;HINDMARSH
S;5163;Hackham;KINGSTON
S;5097;St Agnes;MAKIN
S;5163;Huntfield Heights;KINGSTON
S;5039;Edwardstown;BOOTHBY
S;5084;Blair Athol;ADELAIDE
S;5084;Kilburn;ADELAIDE
S;5008;West Croydon;ADELAIDE
S;5556;Wallaroo;GREY
S;5051;Coromandel Valley;MAYO
S;5540;Risdon Park;GREY
S;5171;McLaren Vale;MAYO
S;5097;Ridgehaven;MAKIN
S;5112;Elizabeth East;SPENCE
S;5116;Evanston Park;SPENCE
S;5016;Largs Bay;HINDMARSH
S;5032;Brooklyn Park;HINDMARSH
S;5031;Mile End;ADELAIDE
S;5038;South Plympton;BOOTHBY
S;5051;Blackwood;BOOTHBY
S;5169;Seaford;KINGSTON
S;5109;Salisbury Heights;MAKIN
S;5038;Plympton;ADELAIDE
S;5038;Plympton;HINDMARSH
S;5341;Renmark;BARKER
S;5333;Loxton;BARKER
S;5052;Belair;BOOTHBY
S;5052;Belair;MAYO
S;5252;Nairne;MAYO
S;5074;Newton;STURT
S;5169;Seaford Meadows;KINGSTON
S;5019;Semaphore Park;HINDMARSH
S;5063;Parkside;ADELAIDE
S;5161;Reynella;KINGSTON
S;5113;Elizabeth Downs;SPENCE
S;5092;Modbury;MAKIN
S;5352;Tanunda;BARKER
S;5087;Windsor Gardens;STURT
S;5112;Hillbank;SPENCE
S;5085;Lightsview;ADELAIDE
S;5211;Victor Harbor;MAYO
S;5085;Enfield;ADELAIDE
S;5025;Flinders Park;ADELAIDE
S;5025;Flinders Park;HINDMARSH
S;5043;Mitchell Park;BOOTHBY
S;5164;Christie Downs;KINGSTON
S;5024;West Beach;HINDMARSH
S;5280;Millicent;BARKER
S;5115;Munno Para;SPENCE
S;5097;Redwood Park;MAKIN
S;5092;Modbury North;MAKIN
S;5271;Naracoorte;BARKER
S;5087;Klemzig;STURT
S;5108;Salisbury Downs;SPENCE
S;5110;Burton;SPENCE
S;5165;Christies Beach;KINGSTON
S;5044;Glengowrie;BOOTHBY
S;5169;Seaford Rise;KINGSTON
S;5093;Valley View;MAKIN
S;5046;Warradale;BOOTHBY
S;5032;Lockleys;HINDMARSH
S;5044;Somerton Park;BOOTHBY
S;5211;Encounter Bay;MAYO
S;5096;Para Hills;MAKIN
S;5006;North Adelaide;ADELAIDE
S;5018;North Haven;HINDMARSH
S;5608;Whyalla Norrie;GREY
S;5117;Angle Vale;SPENCE
S;5067;Norwood;STURT
S;5113;Davoren Park;SPENCE
S;5022;Henley Beach;HINDMARSH
S;5022;Grange;HINDMARSH
S;5118;Gawler East;SPENCE
S;5158;Sheidow Park;KINGSTON
S;5024;Fulham Gardens;HINDMARSH
S;5092;Modbury Heights;MAKIN
S;5700;Port Augusta;GREY
S;5045;Glenelg North;BOOTHBY
S;5045;Glenelg North;HINDMARSH
S;5075;Paradise;STURT
S;5608;Whyalla Stuart;GREY
S;5095;Pooraka;MAKIN
S;5089;Highbury;STURT
S;5115;Munno Para West;SPENCE
S;5023;Findon;HINDMARSH
S;5108;Salisbury;SPENCE
S;5074;Campbelltown;STURT
S;5021;West Lakes;HINDMARSH
S;5355;Nuriootpa;BARKER
S;5073;Rostrevor;STURT
S;5255;Strathalbyn;MAYO
S;5127;Wynn Vale;MAKIN
S;5090;Hope Valley;MAKIN
S;5090;Hope Valley;STURT
S;5114;Andrews Farm;SPENCE
S;5114;Blakeview;SPENCE
S;5072;Magill;STURT
S;5098;Ingle Farm;MAKIN
S;5109;Salisbury East;MAKIN
S;5108;Salisbury North;SPENCE
S;5076;Athelstone;STURT
S;5125;Greenwith;MAKIN
S;5159;Flagstaff Hill;KINGSTON
S;5125;Golden Grove;MAKIN
S;5114;Craigmore;SPENCE
S;5023;Seaton;HINDMARSH
S;5173;Aldinga Beach;MAYO
S;5095;Mawson Lakes;MAKIN
S;5159;Aberfoyle Park;KINGSTON
S;5162;Woodcroft;KINGSTON
S;5159;Happy Valley;KINGSTON
S;5000;Adelaide;ADELAIDE
S;5158;Hallett Cove;KINGSTON
S;5082;Prospect;ADELAIDE
S;5253;Murray Bridge;BARKER
S;5606;Port Lincoln;GREY
S;5108;Paralowie;SPENCE
S;5107;Parafield Gardens;MAKIN
S;5251;Mount Barker;MAYO
S;5162;Morphett Vale;KINGSTON
S;5290;Mount Gambier;BARKER
T;7030;Liawenee;LYONS
T;7140;Little Pine Lagoon;LYONS
T;7140;Mount Field;LYONS
T;7255;Big Green Island;BASS
T;7304;Mersey Forest;LYONS
T;7321;Port Latta;BRADDON
T;7330;West Coast;BRADDON
T;7030;Millers Bluff;LYONS
T;7030;Morass Bay;LYONS
T;7139;Strathgordon;LYONS
T;7140;Lake St Clair;LYONS
T;7253;Bell Bay;BASS
T;7255;Deal Island;BASS
T;7261;Warrentinna;BASS
T;7264;Cape Portland;BASS
T;7321;Corinna;BRADDON
T;7325;Meunna;BRADDON
T;7469;Dundas;BRADDON
T;7030;Hermitage;LYONS
T;7112;Huon Island;FRANKLIN
T;7120;Tiberias;LYONS
T;7150;Killora;FRANKLIN
T;7256;Pearshape;BRADDON
T;7256;Sea Elephant;BRADDON
T;7264;Boobyalla;BASS
T;7306;Middlesex;LYONS
T;7325;Oonah;BRADDON
T;7030;Waddamana;LYONS
T;7140;Tarraleah;LYONS
T;7209;Tooms Lake;LYONS
T;7256;Wickham;BRADDON
T;7260;Forester;BASS
T;7265;Banca;BASS
T;7325;West Takone;BRADDON
T;7330;Couta Rocks;BRADDON
T;7330;Nelson Bay;BRADDON
T;7000;Queens Domain;CLARK
T;7140;Dee;LYONS
T;7215;Friendly Beaches;LYONS
T;7256;Surprise Bay;BRADDON
T;7260;Kamona;BASS
T;7304;Reynolds Neck;LYONS
T;7315;South Nietta;BRADDON
T;7321;Detention;BRADDON
T;7330;Temma;BRADDON
T;7030;Shannon;LYONS
T;7030;Steppes;LYONS
T;7255;Lughrata;BASS
T;7264;Moorina;BASS
T;7304;Doctors Point;LYONS
T;7140;Meadowbank;LYONS
T;7304;Brandum;LYONS
T;7306;Cethana;LYONS
T;7256;Bungaree;BRADDON
T;7263;Alberton;BASS
T;7030;Arthurs Lake;LYONS
T;7120;Antill Ponds;LYONS
T;7140;Victoria Valley;LYONS
T;7190;Rocky Hills;LYONS
T;7264;Rushy Lagoon;BASS
T;7030;Cramps Bay;LYONS
T;7109;Ida Bay;FRANKLIN
T;7109;Recherche;FRANKLIN
T;7140;Derwent Bridge;LYONS
T;7263;Trenah;BASS
T;7304;Breona;LYONS
T;7140;London Lakes;LYONS
T;7140;Strickland;LYONS
T;7190;Apslawn;LYONS
T;7190;Rheban;LYONS
T;7254;Retreat;BASS
T;7264;South Mount Cameron;BASS
T;7030;Tods Corner;LYONS
T;7140;Wayatinah;LYONS
T;7255;Leeka;BASS
T;7260;Tulendeena;BASS
T;7304;Mayberry;LYONS
T;7315;Loongana;BRADDON
T;7321;Cowrie Point;BRADDON
T;7256;Yarra Creek;BRADDON
T;7255;Palana;BASS
T;7256;Yambacoona;BRADDON
T;7264;Musselroe Bay;BASS
T;7120;Pawtella;LYONS
T;7120;Stonehenge;LYONS
T;7140;Hollow Tree;LYONS
T;7140;Osterley;LYONS
T;7216;Lottah;LYONS
T;7255;Blue Rocks;BASS
T;7259;Tayene;BASS
T;7301;Toiberry;LYONS
T;7330;Woolnorth;BRADDON
T;7469;Trial Harbour;BRADDON
T;7018;Rosny Park;FRANKLIN
T;7184;Stormlea;LYONS
T;7315;South Preston;BRADDON
T;7254;Wyena;BASS
T;7259;Myrtle Bank;BASS
T;7300;Powranna;LYONS
T;7030;Interlaken;LYONS
T;7030;Lower Marshes;LYONS
T;7120;Lemont;LYONS
T;7215;Chain of Lagoons;LYONS
T;7260;South Springfield;BASS
T;7310;Moina;LYONS
T;7321;Wiltshire;BRADDON
T;7120;Woodbury;LYONS
T;7140;Karanja;LYONS
T;7140;Uxbridge;LYONS
T;7212;Burns Creek;BASS
T;7264;Telita;BASS
T;7330;Brittons Swamp;BRADDON
T;7254;Golconda;BASS
T;7256;Egg Lagoon;BRADDON
T;7267;Lower Turners Marsh;BASS
T;7303;Oaks;LYONS
T;7306;Cradle Mountain;LYONS
T;7310;Lillico;BRADDON
T;7030;Apsley;LYONS
T;7030;Flintstone;LYONS
T;7109;Lune River;FRANKLIN
T;7140;Boyer;LYONS
T;7140;Tyenna;LYONS
T;7214;Upper Esk;LYONS
T;7216;The Gardens;LYONS
T;7264;Weldborough;LYONS
T;7316;Loyetea;BRADDON
T;7330;Arthur River;BRADDON
T;7469;Granville Harbour;BRADDON
T;7255;Killiecrankie;BASS
T;7255;Loccota;BASS
T;7304;Liena;LYONS
T;7316;Camena;BRADDON
T;7120;Andover;LYONS
T;7215;Seymour;LYONS
T;7292;Quamby Bend;LYONS
T;7306;Promised Land;LYONS
T;7120;Baden;LYONS
T;7150;Barnes Bay;FRANKLIN
T;7260;Blumont;BASS
T;7030;Pelham;LYONS
T;7140;Fitzgerald;LYONS
T;7256;Reekara;BRADDON
T;7321;Black River;BRADDON
T;7109;Raminea;FRANKLIN
T;7150;Apollo Bay;FRANKLIN
T;7330;Broadmeadows;BRADDON
T;7303;Cluan;LYONS
T;7304;Needles;LYONS
T;7214;Mangana;LYONS
T;7260;Cuckoo;BASS
T;7304;Jackeys Marsh;LYONS
T;7330;Nabageena;BRADDON
T;7330;Scopus;BRADDON
T;7466;Gormanston;BRADDON
T;7030;Wilburville;LYONS
T;7213;Royal George;LYONS
T;7260;Tonganah;BASS
T;7315;Castra;BRADDON
T;7140;Bronte Park;LYONS
T;7304;Dairy Plains;LYONS
T;7306;Gowrie Park;LYONS
T;7330;West Montagu;BRADDON
T;7112;Charlotte Cove;FRANKLIN
T;7255;Ranga;BASS
T;7259;Myrtle Park;BASS
T;7259;Targa;BASS
T;7119;Stonor;LYONS
T;7304;Montana;LYONS
T;7306;Nowhere Else;LYONS
T;7310;Erriba;LYONS
T;7140;Macquarie Plains;LYONS
T;7215;Douglas River;LYONS
T;7330;Roger River;BRADDON
T;7183;Highcroft;LYONS
T;7211;Cleveland;LYONS
T;7325;Myalla;BRADDON
T;7116;Brooks Bay;FRANKLIN
T;7150;Simpsons Bay;FRANKLIN
T;7210;Lake Leake;LYONS
T;7215;Upper Scamander;LYONS
T;7255;Lackrana;BASS
T;7263;Talawa;BASS
T;7109;Woodstock;FRANKLIN
T;7120;Whitefoord;LYONS
T;7213;Rossarden;LYONS
T;7306;Stoodley;LYONS
T;7316;Howth;BRADDON
T;7330;Togari;BRADDON
T;7030;Jericho;LYONS
T;7030;Melton Mowbray;LYONS
T;7109;Hastings;FRANKLIN
T;7112;Randalls Bay;FRANKLIN
T;7140;Moogara;LYONS
T;7321;Hampshire;BRADDON
T;7116;Cairns Bay;FRANKLIN
T;7306;Lower Beulah;LYONS
T;7140;Bradys Lake;LYONS
T;7264;Herrick;BASS
T;7325;Preolenna;BRADDON
T;7190;Pontypool;LYONS
T;7275;Notley Hills;BASS
T;7321;Montumana;BRADDON
T;7330;Mella;BRADDON
T;7054;Barretta;FRANKLIN
T;7173;Connellys Marsh;LYONS
T;7321;Edgcumbe Beach;BRADDON
T;7212;Deddington;LYONS
T;7315;Spalford;BRADDON
T;7140;Glenora;LYONS
T;7190;Cranbrook;LYONS
T;7257;Cape Barren Island;BASS
T;7330;Alcomie;BRADDON
T;7116;Surveyors Bay;FRANKLIN
T;7175;Marion Bay;LYONS
T;7211;Epping Forest;LYONS
T;7254;Tunnel;BASS
T;7262;Tomahawk;BASS
T;7270;Badger Head;BASS
T;7186;Sloping Main;LYONS
T;7120;York Plains;LYONS
T;7315;Nietta;BRADDON
T;7320;Camdale;BRADDON
T;7120;Rhyndaston;LYONS
T;7140;Mount Lloyd;LYONS
T;7150;Upper Woodstock;FRANKLIN
T;7215;Gray;LYONS
T;7305;Merseylea;BRADDON
T;7305;Merseylea;LYONS
T;7330;Lileah;BRADDON
T;7330;Montagu;BRADDON
T;7256;Nugara;BRADDON
T;7304;Weetah;LYONS
T;7109;Glendevie;FRANKLIN
T;7212;Upper Blessington;BASS
T;7260;Lietinna;BASS
T;7275;Holwell;BASS
T;7306;Lorinna;LYONS
T;7150;Dennes Point;FRANKLIN
T;7292;Selbourne;LYONS
T;7292;Westwood;LYONS
T;7321;Chasm Creek;BRADDON
T;7306;Staverton;LYONS
T;7140;Fentonbury;LYONS
T;7140;National Park;LYONS
T;7150;Great Bay;FRANKLIN
T;7256;Naracoopa;BRADDON
T;7306;Beulah;LYONS
T;7325;Takone;BRADDON
T;7255;Emita;BASS
